Fuel Type Code,Station Name,Street Address,City,State,ZIP,Plus4,Country,Geocode Status,Latitude,Longitude,Open Date,Date Last Confirmed,ID,Updated At,Owner Type Code,Status Code,Expected Date,Groups With Access Code,Access Days Time,EV Level1 EVSE Num,EV Level2 EVSE Num,EV DC Fast Count,EV Other Info,EV Network,EV Network Web,EV Connector Types,Facility Type,EV Pricing,EV On-Site Renewable Source,Restricted Access,Maximum Vehicle Class,EV Workplace Charging,Federal Funding Types,CN_idx,CN_lon,CN_lat,CN_err
ELEC,Hamilton Landing Parking,7 Hamilton Landing,Novato,CA,94949,,US,200-9,38.059185,-122.514276,2015-08-01,2023-09-14,70873.0,2024-01-31 22:07:01 UTC,P,E,,Public,24 hours daily,0.0,2.0,0.0,,Non-Networked,,J1772,PARKING_LOT,,,False,,False,,110426806,-122.5153892,38.0585146,122.70338324899538
ELEC,701 Gateway - San Francisco,701 Gateway Blvd,South San Francisco,CA,94080,,US,GPS,37.660128,-122.397626,2016-04-01,2024-07-09,75492.0,2024-07-09 02:44:53 UTC,,E,,Public,,0.0,4.0,0.0,,OpConnect,http://www.opconnect.com/,J1772,,,,,,False,,661980648,-122.399179,37.6612235,183.10416816153278
ELEC,Alma Street Parking,355 Alma St,Palo Alto,CA,94301,,US,200-9,37.444686,-122.165349,2016-03-01,2023-09-14,76699.0,2024-01-31 22:07:01 UTC,P,E,,Public,24 hours daily; 2 hours max,0.0,0.0,1.0,,Non-Networked,,CHADEMO,STREET_PARKING,Free,,False,LD,False,,65441446,-122.1653022,37.4442699,46.45237905409649
ELEC,Artemedica,1002 Mendocino Ave,Santa Rosa,CA,95401,,US,200-9,38.449962,-122.717135,2016-07-07,2023-05-03,77140.0,2024-01-31 22:07:01 UTC,P,E,,Public,24 hours daily; customer use only,0.0,2.0,0.0,,Non-Networked,,J1772,OFFICE_BLDG,$1 per hour 5:30pm-7am,SOLAR,True,LD,False,,56147131,-122.7175605,38.4497705,42.73645650151977
ELEC,US Badminton Academy,4569 Las Positas Rd,Livermore,CA,94551,,US,GPS,37.69435,-121.74205,2017-02-09,2023-05-03,81325.0,2024-01-31 22:07:01 UTC,P,E,,Public,24 hours daily,0.0,4.0,0.0,,Non-Networked,,J1772,OFFICE_BLDG,Free,,False,LD,False,,53158066,-121.74185,37.6963767,226.04506705475814
ELEC,@CENTRAL @CENTRAL 4,2858 De La Cruz Blvd,Santa Clara,CA,95050,,US,GPS,37.370725,-121.944726,2017-05-20,2024-07-09,82667.0,2024-07-09 01:08:15 UTC,,E,,Public,24 hours daily,0.0,2.0,0.0,,ChargePoint Network,http://www.chargepoint.com/,J1772,,,,,,False,,65572996,-121.9459146,37.3701919,120.60899335454775
ELEC,SEVO SunStation,1624 Dell Ave,Campbell,CA,95008,,US,GPS,37.262755,-121.956546,2017-02-17,2022-08-10,82709.0,2024-06-27 19:09:43 UTC,P,E,,Public,8am-6pm daily; register with Paired Power for access,0.0,6.0,0.0,,Non-Networked,,J1772,OFFICE_BLDG,Free,SOLAR,False,LD,True,,65467606,-121.9577626,37.2624313,113.52238263929695
ELEC,Ames Visitor Center,8 Clark Rd,Moffett Field,CA,94035,,US,GPS,37.409389,-122.063444,2017-06-01,2023-05-03,85628.0,2024-01-31 22:07:01 UTC,FG,E,,Public - Credit card at all times,24 hours daily,0.0,0.0,8.0,,Non-Networked,,CHADEMO J1772COMBO,FED_GOV,$0.25 per minute; $0.20 per minute for NASA employees,,False,,True,,29381129,-122.0636149,37.4097608,44.01173746938123
ELEC,Whole Foods Market,2732 Augustine Dr,Santa Clara,CA,95054,,US,200-9,37.381345,-121.975739,2017-11-01,2022-08-10,88425.0,2023-02-14 15:54:11 UTC,P,E,,Public,24 hours daily,0.0,1.0,1.0,,Non-Networked,,CHADEMO J1772 J1772COMBO,GROCERY,,,False,LD,False,,65667020,-121.974645,37.3823427,147.1429872894219
ELEC,Kehilat Etz Chayim,4161 Alma St,Palo Alto,CA,94306,,US,200-9,37.411463,-122.111947,2017-11-15,2023-01-10,88510.0,2023-02-14 15:54:11 UTC,P,E,,Public,8am-12am daily,0.0,4.0,0.0,,Non-Networked,,J1772,PLACE_OF_WORSHIP,$1 per hour,,False,LD,False,,65424631,-122.1114857,37.4126859,141.95290870816902
ELEC,Menlo College,1000 El Camino Real,Atherton,CA,94027,,US,200-9,37.45656942594121,-122.19107617854309,2017-11-15,2023-06-12,88976.0,2024-01-31 22:07:01 UTC,P,E,,Public,24 hours daily,0.0,4.0,0.0,,ChargePoint Network,http://www.chargepoint.com/,J1772,COLLEGE_CAMPUS,,,False,LD,False,,65468727,-122.1911118,37.456905,37.446424047037
ELEC,Mountain View High School,3535 Truman Ave,Mountain View,CA,94040,,US,GPS,37.360757,-122.065743,2017-11-15,2023-08-10,88984.0,2024-07-08 15:57:24 UTC,LG,E,,Public,For students and staff during school day,0.0,26.0,0.0,,POWERFLEX,https://www.powerflex.com,J1772,SCHOOL,,,True,LD,False,,65428008,-122.065884,37.361302,61.869332125494516
ELEC,Audi - Palo Alto,1730 Embarcadero Rd,Palo Alto,CA,94303,,US,200-9,37.449726,-122.118056,2017-11-15,2023-01-10,88990.0,2023-02-14 15:54:11 UTC,P,E,,Public,Dealership hours; for customer use only,0.0,1.0,1.0,,Non-Networked,,J1772 J1772COMBO,CAR_DEALER,,,True,LD,False,,65514294,-122.1188774,37.4501205,84.74648761139322
ELEC,Henry M. Gunn High School,780 Arastradero Rd,Palo Alto,CA,94306,,US,GPS,37.40269,-122.133148,2017-11-15,2023-01-10,89027.0,2023-02-14 15:54:11 UTC,LG,E,,Public,24 hours daily,0.0,14.0,0.0,,POWERFLEX,https://www.powerflex.com,J1772,SCHOOL,Free,,False,LD,False,,65572145,-122.131868,37.4026847,113.06628142401027
ELEC,Toyota Palo Alto,690 San Antonio Rd,Palo Alto,CA,94306,,US,200-9,37.415444,-122.103178,2017-11-15,2023-01-10,89028.0,2023-02-14 15:54:11 UTC,P,E,,Public,Dealership business hours,0.0,1.0,0.0,,Non-Networked,,J1772,CAR_DEALER,,,True,LD,False,,662761228,-122.1035999,37.4154835,37.51882242002647
ELEC,Hilton Garden Inn,4216 El Camino Real,Palo Alto,CA,94306,,US,200-9,37.409477,-122.123237,2017-11-15,2023-05-03,89030.0,2024-01-31 22:07:01 UTC,P,E,,Public,24 hours daily; for guest use only,0.0,4.0,0.0,,Non-Networked,,J1772,HOTEL,,,True,LD,False,,2565919545,-122.1231798,37.4101053,70.04630053011297
ELEC,Boardwalk Chevrolet,544 E Bayshore Rd,Redwood City,CA,94063,,US,200-8,37.49582,-122.230201,2017-11-15,2022-08-10,89031.0,2024-06-27 19:26:45 UTC,P,E,,Public,Dealership hours; for customer use only,0.0,1.0,0.0,,Non-Networked,,J1772,CAR_DEALER,Free,,True,LD,False,,256893496,-122.2289079,37.4952204,132.1345217233397
ELEC,American Red Cross,2731 N 1st St,San Jose,CA,95134,,US,200-9,37.390356,-121.932236,2017-11-15,2022-08-10,89034.0,2023-02-14 15:54:11 UTC,P,E,,Public,24 hours daily,0.0,2.0,0.0,,Non-Networked,,J1772,OFFICE_BLDG,$1 per hour,,False,LD,False,,760124020,-121.9327669,37.3907534,64.44027493117504
ELEC,Toyota Sunnyvale,898 W El Camino Real,Sunnyvale,CA,94087,,US,200-9,37.370449,-122.044162,2017-11-15,2023-09-14,89041.0,2024-01-31 22:07:01 UTC,P,E,,Public,"8:30am-10pm M-Sat, 8:30am-9pm Sun",0.0,5.0,0.0,,Non-Networked,,J1772,CAR_DEALER,Free,,False,LD,False,,790843140,-122.0439795,37.370951,58.10300408676579
ELEC,Ramada - Sunnyvale,1217 Wildwood Ave,Sunnyvale,CA,94089,,US,GPS,37.390741,-121.992397,2017-11-15,2022-08-10,89043.0,2024-06-27 19:48:16 UTC,P,E,,Public,24 hours daily,0.0,3.0,0.0,,Non-Networked,,J1772,HOTEL,Free,,False,LD,False,,26031433,-121.9924729,37.3902556,54.38902646152089
ELEC,The Markham,20800 Homestead Rd,Cupertino,CA,95014,,US,200-9,37.33754,-122.038164,2017-11-15,2023-01-10,89624.0,2023-02-14 15:54:11 UTC,P,E,,Public,24 hours daily; priority for resident use,0.0,2.0,0.0,,Non-Networked,,J1772,PARKING_LOT,,,True,LD,False,,65453550,-122.0367622,37.3375331,123.9335172290173
ELEC,Hillview Community Center,97 Hillview Ave,Palo Alto,CA,94022,,US,200-8,37.379599,-122.111861,2017-12-18,2023-06-12,89625.0,2024-01-31 22:07:01 UTC,LG,E,,Public,24 hours daily,0.0,3.0,0.0,,Non-Networked,,J1772,MUNI_GOV,$0.32 per kWh,,False,LD,False,,65447930,-122.1097189,37.3796038,189.2746508930787
ELEC,Elements Apartments,1201 Parkmoor Ave,San Jose,CA,95126,,US,200-9,37.317246,-121.909487,2017-11-15,2023-01-10,89626.0,2023-02-14 15:54:11 UTC,P,E,,Public,24 hours daily,0.0,1.0,0.0,,Non-Networked,,J1772,PARKING_LOT,,,False,LD,False,,2494527808,-121.9095791,37.316698,61.47681042551257
ELEC,"Paul Schafer, DDS",896 Sutro Ave,Novato,CA,94947,,US,GPS,38.117115,-122.6098,2018-03-01,2023-10-12,92013.0,2024-01-31 22:07:01 UTC,P,E,,Public - Call ahead,24 hours daily; Appointment required - email schaferdds@gmail.com,0.0,1.0,0.0,,Non-Networked,,J1772,PARKING_LOT,,SOLAR,True,LD,False,,110383593,-122.60972,38.1179188,89.6521936560339
ELEC,Los Altos High School,201 Almond Ave,Los Altos,CA,94022,,US,GPS,37.385746,-122.109849,2018-03-16,2023-01-10,94727.0,2023-02-14 15:54:11 UTC,P,E,,Public,24 hours daily,0.0,26.0,1.0,,Non-Networked,,CHADEMO J1772 J1772COMBO,SCHOOL,$0.18 per kWh,,False,LD,False,,5863691282,-122.1092744,37.3849905,98.15616858955931
ELEC,Anchorage Garage - 500 Beach,500 Beach Street,San Francisco,CA,94133,,US,GPS,37.80748,-122.4178309,2014-08-28,2024-07-09,95223.0,2024-07-09 00:19:53 UTC,,E,,Public,24 hours daily,0.0,2.0,0.0,,Blink Network,http://www.blinkcharging.com/,J1772,,Free,,,,False,,65365464,-122.4174625,37.8079929,65.57530141254051
ELEC,Simpson Strong Tie,5956 West Las Positas Boulevard,Pleasanton,CA,94588,,US,GPS,37.682743,-121.90053,2013-08-15,2024-07-09,95537.0,2024-07-09 00:10:25 UTC,,E,,Public,24 hours daily,0.0,2.0,0.0,,Blink Network,http://www.blinkcharging.com/,J1772,,Free,,,,False,,53036410,-121.9011483,37.6824542,63.180695111335204
ELEC,Ohlone College - Fremont Campus - Hyman Hall,43600 Mission Blvd,Fremont,CA,94539,,US,GPS,37.530487416,-121.9148973,2013-04-15,2024-07-09,95548.0,2024-07-09 00:18:11 UTC,,E,,Public,24 hours daily,0.0,5.0,0.0,,Blink Network,http://www.blinkcharging.com/,J1772,,Free,,,,False,,1594278243,-121.915773,37.5322485,210.4989096076569
ELEC,Tishman Speyer,1 Bush Street,San Francisco,CA,94104,,US,GPS,37.791185,-122.39968,2015-01-14,2024-07-09,95556.0,2024-07-09 00:16:41 UTC,,E,,Public,24 hours daily,0.0,1.0,0.0,,Blink Network,http://www.blinkcharging.com/,J1772,,Free,,,,False,,65319908,-122.3996112,37.7913319,17.41742725594404
ELEC,Santana Row - Winchester Parking Garage,330 S. Winchester Boulevard,San Jose,CA,95128,,US,GPS,37.322006,-121.94918,2016-06-24,2024-07-09,95798.0,2024-07-09 00:13:41 UTC,,E,,Public,24 hours daily,0.0,8.0,0.0,,Blink Network,http://www.blinkcharging.com/,J1772,,Free,,,,False,,291658513,-121.9491718,37.3226035,66.44301916216816
ELEC,City of Hayward - 805 B St,805 B Street,Hayward,CA,94541,,US,GPS,37.671483,-122.084149,2012-11-15,2024-07-09,95870.0,2024-07-09 00:15:08 UTC,,E,,Public,24 hours daily,0.0,10.0,1.0,,Blink Network,http://www.blinkcharging.com/,CHADEMO J1772 J1772COMBO,,Free,,,,False,,53104577,-122.0839776,37.672114,71.76749964516164
ELEC,Owens St Parking Garage,1670 Owens Street,San Francisco,CA,94158,,US,GPS,37.767928,-122.3942639,2016-07-08,2024-07-09,96022.0,2024-07-09 00:21:21 UTC,,E,,Public,24 hours daily,0.0,4.0,0.0,,Blink Network,http://www.blinkcharging.com/,J1772,,Free,,,,False,,259395097,-122.3950909,37.7670742,119.57260550973625
ELEC,McDonalds - McKee - San Jose CA,2353 McKee Rd,San Jose,CA,95133,,US,GPS,37.367108,-121.848602,2013-03-15,2024-07-09,96127.0,2024-07-09 00:07:12 UTC,,E,,Public,24 hours daily,0.0,2.0,0.0,,Blink Network,http://www.blinkcharging.com/,J1772,,Free,,,,False,,65386218,-121.8484969,37.3664764,70.84233585621737
ELEC,Britannia Oyster Point II Business Plaza,329 Oyster Point Boulevard,South San Francisco,CA,94080,,US,GPS,37.664203,-122.391043,2015-01-21,2024-07-09,96220.0,2024-07-09 00:21:20 UTC,,E,,Public,24 hours daily,0.0,4.0,0.0,,Blink Network,http://www.blinkcharging.com/,J1772,,Free,,,,False,,267292936,-122.3930152,37.6629044,225.80442740477582
ELEC,Equity Office,10 Almaden Blvd.,San Jose,CA,95113,,US,GPS,37.333948,-121.894079,2014-05-01,2024-07-09,96450.0,2024-07-09 00:05:32 UTC,,E,,Public,24 hours daily,0.0,2.0,0.0,,Blink Network,http://www.blinkcharging.com/,J1772,,Free,,,,False,,65513990,-121.8946405,37.3342487,59.85387230412501
ELEC,Alpha Energy Management,48273 Lakeview Blvd,Fremont,CA,94538,,US,200-8,37.466791,-121.929602,2018-04-02,2022-08-10,96775.0,2024-06-27 19:20:09 UTC,P,E,,Public - Credit card at all times,8am-6pm M-F,0.0,3.0,0.0,,Non-Networked,,J1772,OFFICE_BLDG,$3 per hour,,False,LD,False,,53034622,-121.927906,37.4678959,193.64651702070412
ELEC,ESSEX PARK GREEN 6,430 Station Park Cir,San Mateo,CA,94402,,US,GPS,37.554604,-122.30747,2018-05-16,2024-07-09,97069.0,2024-07-09 01:08:51 UTC,,E,,Public,24 hours daily,0.0,1.0,0.0,,ChargePoint Network,http://www.chargepoint.com/,J1772,,,,,,False,,7128993345,-122.3076718,37.5548739,34.887626334740276
ELEC,San Francisco Estuary Institute,4911 Central Ave,Richmond,CA,94804,,US,GPS,37.899428,-122.318169,2018-05-01,2023-01-10,99429.0,2023-02-14 15:54:11 UTC,P,E,,Public,9am-6pm M-F for employee use only; available for public use after hours and weekends,0.0,3.0,0.0,,Non-Networked,,J1772,OFFICE_BLDG,$0.25 per kWh,,True,LD,True,,240481117,-122.3167176,37.8996876,130.58045916141106
ELEC,Computer History Museum,1401 N Shoreline Blvd,Mountain View,CA,94043,,US,200-9,37.414457,-122.07705,2015-07-01,2021-10-12,99961.0,2024-07-01 18:03:49 UTC,P,E,,Public,24 hours daily; Drivers must bring their own J1772 cordset for Level 1 charging,1.0,0.0,0.0,,Non-Networked,,NEMA515,MUSEUM,Free,,False,LD,False,,26029097,-122.0781766,37.4145041,99.63671947425587
ELEC,The Veranda - Tesla Supercharger,2001 Diamond Blvd.,Concord,CA,94520,,US,200-9,37.970182,-122.058569,2018-07-23,2023-07-01,102008.0,2023-07-14 19:41:28 UTC,P,E,,Public,24 hours daily,0.0,0.0,19.0,,Tesla,https://www.tesla.com/supercharger,TESLA,,,,,,False,,347299577,-122.0586206,37.9690152,129.82124630348196
ELEC,Main Street Cupertino - Tesla Supercharger,19500 Vallco Parkway,Cupertino,CA,95014,,US,200-9,37.324431,-122.009041,2018-07-23,2023-07-01,102012.0,2023-07-14 19:41:28 UTC,P,E,,Public,24 hours daily,0.0,0.0,10.0,,Tesla,https://www.tesla.com/supercharger,TESLA,,,,,,False,,11883146523,-122.0103489,37.3230442,192.75476381794314
ELEC,Tesla Service Center Dublin - Tesla Supercharger,6701 Amador Plaza Road,Dublin,CA,94568,,US,200-9,37.703163,-121.925304,2015-12-01,2023-07-01,102015.0,2023-07-14 19:41:28 UTC,P,E,,Public,24 hours daily,0.0,0.0,14.0,,Tesla,https://www.tesla.com/supercharger,TESLA,,,,,,False,,53140554,-121.9261626,37.7033837,79.42292981538449
ELEC,Gateway 101 - Tesla Supercharger,1771 East Bayshore Road,East Palo Alto,CA,94303,,US,200-8,37.459637,-122.137653,2018-07-23,2023-07-01,102016.0,2023-07-14 19:41:28 UTC,P,E,,Public,24 hours daily,0.0,0.0,20.0,,Tesla,https://www.tesla.com/supercharger,TESLA,,,,,,False,,207640137,-122.1381218,37.4589344,88.40709003332829
ELEC,Solano Town Center Mall - Tesla Supercharger,1350 Travis Blvd.,Fairfield,CA,94533,,US,200-8,38.261782,-122.052399,2018-07-23,2023-07-01,102019.0,2023-07-14 19:41:28 UTC,P,E,,Public,24 hours daily,0.0,0.0,12.0,,Tesla,https://www.tesla.com/supercharger,TESLA,,,,,,False,,62210041,-122.0500335,38.2611126,219.53459885521266
ELEC,Target - Tesla Supercharger,39201 Fremont Blvd.,Fremont,CA,94538,,US,200-8,37.544293,-121.984002,2018-07-23,2023-07-01,102024.0,2023-07-14 19:41:28 UTC,P,E,,Public,24 hours daily,0.0,0.0,12.0,,Tesla,https://www.tesla.com/supercharger,TESLA,,,,,,False,,53083939,-121.984163,37.543851,51.156948907687664
ELEC,Tesla Fremont Delivery - Tesla Supercharger,45500 Fremont Blvd,Fremont,CA,94538,,US,GPS,37.492713,-121.944627,2013-06-01,2023-07-01,102025.0,2023-07-14 19:41:28 UTC,P,E,,Public,24 hours daily,0.0,0.0,12.0,,Tesla,https://www.tesla.com/supercharger,TESLA,,,,,,False,,257396194,-121.9469914,37.4913573,257.3707715274217
ELEC,Gilroy Premium Outlets - Tesla Supercharger,Leavesley Rd,Gilroy,CA,95020,,US,GPS,37.02445,-121.56535,2013-06-01,2023-07-01,102027.0,2023-07-14 19:41:28 UTC,P,E,,Public,24 hours daily,0.0,0.0,16.0,,Tesla,https://www.tesla.com/supercharger,TESLA,,,,,,False,,1710790638,-121.5648817,37.0231135,154.3178453580354
ELEC,Computer History Museum - Tesla Supercharger,1401 N. Shoreline Blvd.,Mountain View,CA,94043,,US,200-9,37.415328,-122.076575,2018-07-23,2023-07-01,102045.0,2023-07-14 19:41:28 UTC,P,E,,Public,24 hours daily,0.0,0.0,12.0,,Tesla,https://www.tesla.com/supercharger,TESLA,,,,,,False,,265656946,-122.0756212,37.4154504,85.3290544606088
ELEC,Allied Clean Fuels - Tesla Supercharger,221 Devlin Rd,Napa,CA,94558,,US,200-9,38.235578,-122.263886,2016-07-15,2023-07-01,102046.0,2023-07-14 19:41:28 UTC,P,E,,Public,24 hours daily,0.0,0.0,12.0,,Tesla,https://www.tesla.com/supercharger,TESLA,,,,,,False,,1019314775,-122.2635178,38.2366864,127.3750397639262
ELEC,East Washington Place Shopping Center - Tesla Supercharger,401 KENNILWORTH DRIVE,Petaluma,CA,94952,,US,200-9,38.242676,-122.625023,2015-02-01,2023-07-01,102049.0,2023-07-14 19:41:28 UTC,P,E,,Public,24 hours daily,0.0,0.0,20.0,,Tesla,https://www.tesla.com/supercharger,TESLA,,,,,,False,,56077728,-122.6224201,38.2435424,246.88794301774897
ELEC,San Carlos Marketplace - Tesla Supercharger,1127 Industrial Road,San Carlos,CA,94070,,US,200-9,37.503005,-122.24544,2018-07-23,2023-07-01,102058.0,2023-07-14 19:41:28 UTC,P,E,,Public,24 hours daily,0.0,0.0,19.0,,Tesla,https://www.tesla.com/supercharger,TESLA,,,,,,False,,65392766,-122.2460304,37.5016229,162.26793657682362
ELEC,Park Place - Tesla Supercharger,1200 Park Place,San Mateo,CA,94403,,US,200-9,37.5447,-122.29011,2015-03-01,2023-07-01,102064.0,2023-07-14 19:41:28 UTC,P,E,,Public,24 hours daily,0.0,0.0,8.0,,Tesla,https://www.tesla.com/supercharger,TESLA,,,,,,False,,260921870,-122.2896413,37.5457085,119.51135089294603
ELEC,Target - Tesla Supercharger,2220 Bridgepointe Pkwy,San Mateo,CA,94404,,US,200-8,37.558395,-122.28434,2018-07-23,2023-07-01,102065.0,2023-07-14 19:41:28 UTC,P,E,,Public,24 hours daily,0.0,0.0,12.0,,Tesla,https://www.tesla.com/supercharger,TESLA,,,,,,False,,415170411,-122.285298,37.5588921,100.92754667205973
ELEC,Target - Tesla Supercharger,298 W. McKinley Ave.,Sunnyvale,CA,94086,,US,200-8,37.37339,-122.032893,2018-07-23,2023-07-01,102068.0,2023-07-14 19:41:28 UTC,P,E,,Public,24 hours daily,0.0,0.0,10.0,,Tesla,https://www.tesla.com/supercharger,TESLA,,,,,,False,,65539898,-122.032587,37.3728712,63.7109000387984
ELEC,Vacaville Premium Outlets - Tesla Supercharger,321 Nut Tree Road,Vacaville,CA,95687,,US,200-8,38.366645,-121.958136,2013-12-15,2023-07-01,102075.0,2023-07-14 19:41:28 UTC,P,E,,Public,24 hours daily,0.0,0.0,16.0,,Tesla,https://www.tesla.com/supercharger,TESLA,,,,,,False,,62192078,-121.9591996,38.3683456,210.60971038342018
ELEC,Harbor Bay Park,1151 Harbor Bay Pkwy,Alameda,CA,94502,,US,GPS,37.727004,-122.231887,2018-09-06,2024-07-09,102598.0,2024-07-09 00:03:52 UTC,,E,,Public,24 hours daily,0.0,2.0,0.0,,Blink Network,http://www.blinkcharging.com/,J1772,,Free,,,,False,,53084607,-122.2305457,37.7269792,117.99704603026021
ELEC,521401-City of San Mateo,1949 Pacific Blvd.,San Mateo,CA,94403,,US,200-9,37.550432,-122.307281,2018-09-27,2024-07-09,103585.0,2024-07-09 02:29:09 UTC,,E,,Public,24 hours daily,0.0,6.0,0.0,,SHELL_RECHARGE,https://www.shell.us/motorist/electric-vehicle-charging.html,J1772,,,,,,False,,65510320,-122.3083867,37.5504075,97.51368737899222
ELEC,"Paul Schafer, DDS",896 Sutro Ave,Novato,CA,94947,,US,GPS,38.117115,-122.6098,2009-06-01,2023-10-12,104205.0,2024-01-31 22:07:01 UTC,P,E,,Public,24 hours daily; J1772 cordset for NEMA 5-20 connector is provided,1.0,2.0,0.0,,Non-Networked,,J1772 NEMA520,PARKING_LOT,Free,SOLAR,False,LD,False,,110383593,-122.60972,38.1179188,89.6521936560339
ELEC,Town of Los Gatos - Northside Lot,142 Los Gatos-Saratoga Rd,Los Gatos,CA,95032,,US,GPS,37.229971,-121.979377,2018-10-01,2023-05-03,104445.0,2024-01-31 22:07:01 UTC,P,E,,Public,24 hours daily,0.0,6.0,0.0,,Non-Networked,,J1772,PARKING_LOT,,,False,LD,False,,65481661,-121.978627,37.2301709,70.0228314566376
ELEC,Serramonte Center - Tesla Supercharger,3 Serramonte Center,Daly City,CA,94015,,US,GPS,37.673992,-122.471969,2018-10-01,2023-07-01,104447.0,2023-07-14 19:41:28 UTC,P,E,,Public,24 hours daily,0.0,0.0,40.0,,Tesla,https://www.tesla.com/supercharger,TESLA,SHOPPING_CENTER,,,,,False,,65354247,-122.473652,37.6742041,149.98818561553023
ELEC,Northside Lot - Tesla Supercharger,142 Los Gatos-Saratoga Road,Los Gatos,CA,95032,,US,GPS,37.230356,-121.979198,2018-10-01,2023-07-01,104448.0,2023-07-14 19:41:28 UTC,P,E,,Public,24 hours daily,0.0,0.0,20.0,,Tesla,https://www.tesla.com/supercharger,TESLA,PARKING_LOT,,,,,False,,65481661,-121.978627,37.2301709,54.58263682597941
ELEC,Target - Tesla Supercharger,533 Coleman Avenue,San Jose,CA,95110,,US,GPS,37.339563,-121.90366,2018-10-01,2023-07-01,104449.0,2023-07-14 19:41:28 UTC,P,E,,Public,24 hours daily,0.0,0.0,12.0,,Tesla,https://www.tesla.com/supercharger,TESLA,SHOPPING_CENTER,,,,,False,,286106622,-121.9035695,37.3408946,148.2833710211746
ELEC,The Harker School - Upper Campus,500 Saratoga Ave,San Jose,CA,95129,,US,200-8,37.317837,-121.974016,2018-08-01,2023-01-10,104585.0,2023-02-14 15:54:11 UTC,P,E,,Public - Credit card at all times,9am-4pm M-F,0.0,15.0,0.0,,POWERFLEX,https://www.powerflex.com,J1772,SCHOOL,$0.15 per kWh,,False,LD,False,,65388877,-121.9741576,37.3179855,20.72342299702227
ELEC,CADE Estate Winery - Tesla Destination,360 Howell Mountain Road South,Angwin,CA,94508,,US,200-9,38.560196,-122.448882,2015-06-01,2022-10-06,112850.0,2023-01-18 15:15:20 UTC,P,E,,Public,,0.0,2.0,0.0,,Tesla Destination,https://www.tesla.com/destination-charging,J1772 TESLA,BREWERY_DISTILLERY_WINERY,Free,,,,False,,3284272287,-122.4510322,38.559806,191.9227202980308
ELEC,Graduate Berkeley - Tesla Destination,2600 Durant Ave,Berkeley,CA,94704,,US,200-9,37.867942,-122.256305,2018-06-13,2022-10-06,112859.0,2023-01-18 15:15:20 UTC,P,E,,Public,,0.0,3.0,0.0,,Tesla Destination,https://www.tesla.com/destination-charging,J1772 TESLA,HOTEL,Free,,,,False,,53073464,-122.2567334,37.8681031,41.65380080344268
ELEC,"Claremont Club & Spa, A Fairmont Hotel - Tesla Destination",41 Tunnel Rd,Berkeley,CA,94705,,US,200-9,37.857507,-122.24184,2016-06-09,2022-10-06,112860.0,2023-01-18 15:15:20 UTC,P,E,,Public,,0.0,1.0,0.0,,Tesla Destination,https://www.tesla.com/destination-charging,TESLA,HOTEL,Free,,,,False,,53031582,-122.2415293,37.8568623,76.70168579287783
ELEC,Hannah Nicole Vineyards & Winery - Tesla Destination,6700 Balfour Rd,Brentwood,CA,94513,,US,200-9,37.923893,-121.656966,2016-03-04,2022-10-06,112873.0,2023-01-18 15:15:20 UTC,P,E,,Public,,0.0,3.0,0.0,,Tesla Destination,https://www.tesla.com/destination-charging,J1772 TESLA,BREWERY_DISTILLERY_WINERY,Free,,,,False,,57916717,-121.6547945,37.9327591,1004.0955327772938
